row_id,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Dropout
2350,1,9,1,12,1,1,1,13,3,5,10,0,0,0,1,1,0,19,0,0,8,8,7,13.614285714285714,0,0,8,8,7,13.614285714285714,0,12.7,3.7,-1.7,Graduate,0
2351,1,15,1,8,1,14,1,2,1,4,7,1,0,0,1,1,0,22,0,11,18,32,12,12.857142857142858,1,8,12,15,10,14.3,0,16.2,0.3,-0.92,Graduate,0
2352,1,1,1,8,1,1,1,3,3,2,3,0,0,0,1,1,0,18,0,0,5,7,4,14.0,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate,0
2353,1,8,1,14,1,1,1,22,27,10,10,1,0,0,1,1,1,21,0,0,6,8,4,14.75,0,0,6,6,5,11.8,0,12.7,3.7,-1.7,Graduate,0
2355,1,8,4,14,1,1,1,3,1,3,4,1,0,0,1,1,0,18,0,0,6,8,6,13.625,0,0,6,7,6,14.285714285714286,0,11.1,0.6,2.02,Graduate,0
2356,1,1,1,2,1,1,1,1,1,5,4,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,0
2358,1,12,1,4,1,1,1,3,3,3,3,0,0,0,1,1,0,31,0,0,6,8,6,15.125,0,0,6,10,6,14.6,0,16.2,0.3,-0.92,Graduate,0
2359,1,8,5,11,1,1,1,1,1,3,4,1,0,0,1,1,0,21,0,0,6,10,4,11.5,0,0,6,10,2,10.5,0,9.4,-0.8,-3.12,Dropout,1
2361,1,13,1,15,1,1,1,13,6,5,4,0,0,0,1,1,0,27,0,0,4,8,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,1
2362,1,1,5,9,1,1,1,13,14,10,10,1,0,0,1,1,0,20,0,0,5,9,3,10.333333333333334,0,0,5,6,5,12.8,0,12.4,0.5,1.79,Graduate,0
2365,1,9,1,15,1,1,1,1,1,5,8,1,0,0,1,1,0,19,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.5,0,8.9,1.4,3.51,Graduate,0
2367,1,8,1,8,1,1,1,10,10,3,9,1,0,0,1,1,0,18,0,0,6,7,6,14.0,0,0,6,8,6,13.666666666666666,0,12.4,0.5,1.79,Graduate,0
2369,1,12,1,8,1,1,1,1,14,5,6,1,0,0,1,1,0,29,0,0,5,11,1,18.0,2,0,5,10,3,13.333333333333334,2,10.8,1.4,1.74,Dropout,1
2371,1,1,5,2,1,1,1,13,3,10,3,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,0
2375,1,1,1,14,1,1,1,22,27,6,9,0,0,0,0,1,0,21,0,0,6,9,4,13.25,0,0,6,6,5,11.0,0,12.7,3.7,-1.7,Dropout,1
2376,1,12,1,9,1,1,1,22,1,8,4,0,0,0,1,1,1,25,0,0,5,7,4,14.25,0,0,5,7,4,14.75,0,12.7,3.7,-1.7,Graduate,0
2377,1,12,1,9,1,1,1,22,27,10,10,0,0,0,0,1,0,32,0,0,5,9,0,0.0,1,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,1
2378,1,14,1,17,0,1,1,3,4,3,3,0,0,0,0,1,0,26,0,8,12,12,8,11.25,0,3,8,8,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,1
2379,1,1,1,8,1,1,1,2,27,10,8,1,0,0,1,1,1,18,0,0,6,7,6,13.5,0,0,6,8,6,12.5,0,12.4,0.5,1.79,Graduate,0
2381,1,1,3,5,1,1,1,13,28,6,8,1,0,0,1,1,1,19,0,0,6,6,6,15.166666666666666,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,Graduate,0
2385,1,15,1,5,1,14,1,13,28,5,1,1,0,0,1,1,0,21,0,0,6,6,6,14.5,0,0,6,8,6,11.333333333333334,0,12.4,0.5,1.79,Graduate,0
2387,1,1,1,2,1,1,1,1,28,6,8,1,0,1,0,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,0
2388,1,8,4,9,1,1,1,23,14,6,6,1,0,0,1,1,1,18,0,0,5,8,4,10.8,0,0,5,10,2,12.5,0,11.1,0.6,2.02,Dropout,1
2389,1,12,2,10,1,1,1,13,1,6,6,0,0,0,1,1,0,28,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,Dropout,1
2390,2,12,1,4,1,1,1,1,27,10,2,0,0,1,0,1,0,25,0,3,10,23,6,11.428571428571429,0,2,7,15,4,12.0,1,15.5,2.8,-4.06,Dropout,1
2393,1,1,1,11,1,1,1,4,14,5,6,0,0,0,1,1,0,26,0,0,6,6,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,1
2394,1,8,3,9,1,1,1,22,27,7,6,1,0,0,1,1,1,18,0,0,5,8,5,12.75,0,0,5,7,5,11.5,0,13.9,-0.3,0.79,Graduate,0
2399,1,8,1,12,1,1,1,1,1,6,6,0,0,0,1,1,0,19,0,0,7,9,7,12.492857142857144,0,0,8,10,8,11.7125,0,16.2,0.3,-0.92,Graduate,0
2402,1,1,1,9,1,1,1,13,14,10,4,1,0,0,0,1,0,20,0,0,5,9,3,12.0,1,0,5,7,3,11.0,0,9.4,-0.8,-3.12,Dropout,1
2403,1,1,1,12,1,1,1,23,27,6,11,1,0,0,1,1,0,19,0,0,8,8,7,15.885714285714286,0,0,8,8,7,15.885714285714286,0,10.8,1.4,1.74,Graduate,0
2404,1,1,1,12,1,1,1,1,28,10,10,0,0,1,0,1,0,21,0,0,7,12,4,12.94,0,0,7,12,4,11.58,0,12.4,0.5,1.79,Dropout,1
2405,2,12,1,3,0,1,1,22,27,10,10,0,0,0,0,1,0,35,0,0,6,6,6,14.0,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,Graduate,0
2406,2,12,1,2,1,9,1,22,27,8,8,1,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,0
2407,4,12,1,12,1,12,1,22,28,6,6,0,0,1,0,1,0,47,0,0,7,7,0,0.0,7,0,8,8,0,0.0,8,15.5,2.8,-4.06,Dropout,1
2408,1,9,1,17,0,1,1,28,30,3,3,0,0,0,1,1,0,22,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,1
2409,2,12,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,41,0,0,5,8,4,11.25,0,0,5,8,3,11.0,1,7.6,2.6,0.32,Dropout,1
2410,1,4,1,7,1,3,1,19,24,12,12,0,0,0,1,1,0,26,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,1
2413,2,12,2,3,0,1,1,19,24,1,1,1,0,0,1,0,0,41,0,0,6,9,5,11.8,0,1,6,10,3,10.666666666666666,1,7.6,2.6,0.32,Graduate,0
2415,1,14,2,10,1,1,1,19,21,1,6,1,0,0,1,1,0,22,0,0,6,11,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,1
2416,1,8,2,5,1,1,1,22,27,10,10,1,1,0,1,1,1,25,0,0,6,8,4,10.25,0,0,6,6,4,11.25,0,12.7,3.7,-1.7,Dropout,1
2417,1,14,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,25,0,14,15,16,15,10.8,0,13,14,14,14,11.357142857142858,0,9.4,-0.8,-3.12,Graduate,0
2418,1,17,1,2,1,16,1,1,14,10,10,1,0,0,0,1,1,22,0,5,12,15,11,12.545454545454543,0,4,11,16,11,12.666666666666666,0,8.9,1.4,3.51,Graduate,0
2420,1,12,1,6,1,2,1,23,28,10,11,0,0,0,1,1,0,47,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,1
2422,1,12,1,4,1,1,1,22,27,10,10,1,0,0,1,1,0,43,0,0,6,9,6,14.77777777777778,0,0,6,11,5,12.2,0,13.9,-0.3,0.79,Graduate,0
2423,1,12,1,4,1,1,1,1,27,10,9,0,0,0,1,1,0,29,0,0,3,4,0,0.0,0,0,4,8,0,0.0,0,16.2,0.3,-0.92,Dropout,1
2425,1,12,2,9,1,13,1,13,28,10,10,0,0,0,0,1,0,26,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,1
2426,1,12,2,17,0,1,1,13,28,10,10,0,0,0,0,1,0,27,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,1
2427,2,12,2,14,1,1,1,22,27,10,10,0,0,0,1,1,1,36,0,0,5,5,5,11.4,0,0,5,7,5,11.6,0,9.4,-0.8,-3.12,Graduate,0
2428,1,12,1,4,1,12,1,1,14,5,11,0,0,0,1,1,0,29,0,3,9,13,6,11.666666666666666,0,2,7,10,6,10.857142857142858,0,15.5,2.8,-4.06,Dropout,1
2432,1,1,3,15,1,1,1,23,28,10,8,1,0,0,1,1,1,18,0,0,6,6,6,12.5,0,0,6,7,6,12.666666666666666,0,10.8,1.4,1.74,Dropout,1
2436,1,12,1,4,1,1,1,1,3,3,7,0,0,0,1,1,0,32,0,8,18,27,13,13.714285714285714,1,7,12,18,12,12.083333333333334,0,15.5,2.8,-4.06,Graduate,0
2437,1,1,4,7,1,1,1,22,27,10,6,1,0,0,1,1,1,22,0,0,5,9,3,12.333333333333334,0,0,6,14,3,12.5,0,11.1,0.6,2.02,Dropout,1
2438,1,4,1,4,1,3,1,1,28,10,8,1,0,0,0,1,0,32,0,11,17,31,11,12.727272727272728,4,10,12,24,10,12.7,1,15.5,2.8,-4.06,Dropout,1
2439,1,14,1,14,1,6,1,19,24,1,1,0,0,0,1,1,0,35,0,1,5,5,1,14.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,1
2442,2,14,1,14,1,1,1,19,24,1,1,0,0,0,1,1,0,35,0,0,5,5,0,0.0,0,0,5,5,1,10.0,0,9.4,-0.8,-3.12,Dropout,1
2444,1,1,1,16,1,1,1,19,24,1,1,0,0,0,1,1,0,20,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout,1
2446,1,4,1,17,0,15,1,22,27,7,7,1,0,0,1,1,0,44,0,3,7,9,7,13.5,0,0,5,6,5,16.2,0,8.9,1.4,3.51,Dropout,1
2448,1,12,1,7,1,12,1,22,27,10,5,0,0,1,0,1,0,28,0,0,5,10,0,0.0,0,0,5,7,0,0.0,0,12.4,0.5,1.79,Dropout,1
2449,1,4,1,17,0,3,1,22,27,10,10,0,0,0,1,1,0,31,0,9,9,9,9,14.22222222222222,0,5,5,5,5,12.8,0,12.7,3.7,-1.7,Dropout,1
2451,1,12,1,4,1,1,1,1,3,10,11,0,0,1,0,1,0,44,0,2,7,14,4,12.0,2,0,6,16,0,0.0,1,15.5,2.8,-4.06,Dropout,1
2452,1,1,1,6,1,1,1,1,1,10,10,1,0,0,1,1,0,19,0,0,5,9,5,12.6,1,0,5,8,4,12.0,0,12.7,3.7,-1.7,Graduate,0
2454,1,9,1,7,1,1,1,3,14,4,6,0,0,0,1,1,1,18,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,1
2455,1,15,1,4,1,14,1,13,14,6,6,1,0,0,1,1,0,20,0,0,6,8,6,14.5,0,0,6,10,6,15.3,0,16.2,0.3,-0.92,Graduate,0
2456,1,12,1,5,1,1,1,22,27,8,8,0,0,0,1,1,0,55,0,0,6,6,6,14.5,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate,0
2458,1,8,2,7,1,1,1,10,14,6,6,0,0,0,1,1,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.4,0.5,1.79,Dropout,1
2459,1,1,1,9,1,1,1,13,27,10,10,0,0,0,1,1,0,18,0,0,5,5,5,11.6,0,0,5,5,5,13.2,0,12.4,0.5,1.79,Graduate,0
2460,2,12,1,15,1,1,1,22,27,8,5,0,0,0,1,1,0,43,0,0,6,10,4,11.75,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Dropout,1
2461,1,9,3,11,1,1,1,13,14,10,7,1,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,1
2464,2,12,1,17,0,1,1,22,14,10,10,0,0,1,0,1,0,29,0,0,5,7,4,11.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,Dropout,1
2468,1,14,1,5,1,1,1,23,27,9,8,1,0,0,1,1,0,20,0,3,6,6,4,12.75,0,3,9,12,3,12.666666666666666,0,12.4,0.5,1.79,Dropout,1
2471,2,12,1,6,1,12,1,22,27,12,12,0,0,0,0,1,0,29,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,1
2472,1,1,1,14,1,1,1,1,1,10,10,1,0,0,1,1,0,18,0,0,6,6,4,11.25,0,0,6,10,3,10.333333333333334,0,10.8,1.4,1.74,Dropout,1
2473,1,12,1,4,1,1,1,1,1,2,7,0,0,0,0,1,0,24,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,1
2474,1,1,1,15,1,1,1,3,14,3,6,0,0,0,1,1,0,20,0,0,6,6,6,14.333333333333334,0,0,6,7,6,15.0,0,15.5,2.8,-4.06,Graduate,0
2475,2,12,1,3,0,12,1,13,27,10,10,0,0,1,0,1,0,45,0,0,6,7,0,0.0,0,0,5,5,0,0.0,0,16.2,0.3,-0.92,Dropout,1
2476,1,14,2,12,1,1,1,23,27,5,5,1,0,0,1,1,1,28,0,18,23,23,20,13.5,3,18,23,23,20,13.5,3,7.6,2.6,0.32,Graduate,0
2481,1,1,1,5,1,1,1,13,14,6,6,0,0,0,1,1,1,22,0,1,6,6,6,12.666666666666666,0,1,6,6,5,12.4,0,12.4,0.5,1.79,Graduate,0
2485,2,12,1,4,1,1,1,22,27,10,10,0,0,0,0,1,0,44,0,4,10,10,4,11.5,0,1,7,8,1,12.0,0,15.5,2.8,-4.06,Dropout,1
2486,4,12,1,14,1,1,1,13,14,12,13,0,0,0,1,1,0,42,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,1
2487,1,9,1,9,1,1,1,13,1,10,8,1,0,0,1,1,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.4,0.5,1.79,Dropout,1
2489,1,1,2,11,1,1,1,1,28,3,9,1,0,0,1,1,1,20,0,0,6,7,6,14.714285714285714,0,0,6,6,6,12.5,0,8.9,1.4,3.51,Graduate,0
2493,2,12,1,4,1,1,1,22,27,9,8,0,0,0,1,1,0,31,0,0,6,10,6,15.0,0,0,6,11,5,12.5,0,13.9,-0.3,0.79,Graduate,0
2494,1,1,1,15,1,1,1,1,14,10,10,0,0,1,1,1,1,19,0,0,6,6,6,12.666666666666666,0,0,6,6,6,14.0,0,16.2,0.3,-0.92,Graduate,0
2496,1,1,1,2,1,1,1,13,27,10,10,1,0,0,1,1,1,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,0
2497,2,1,2,3,0,1,1,22,1,10,11,1,0,0,1,0,0,43,0,0,6,6,6,13.0,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,Graduate,0
2498,1,12,1,2,1,12,17,1,14,3,8,0,0,0,1,1,1,25,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,1
2500,1,15,1,6,1,14,3,5,4,2,2,0,0,0,1,0,0,20,1,2,6,7,6,13.333333333333334,0,1,6,16,5,13.375,0,12.4,0.5,1.79,Graduate,0
2501,2,12,1,3,0,9,1,22,27,10,2,0,0,0,1,0,0,46,0,0,6,13,3,12.333333333333334,0,0,6,6,6,13.333333333333334,0,11.1,0.6,2.02,Graduate,0
2502,1,16,1,1,1,1,1,13,27,6,8,0,0,0,1,0,0,26,0,14,21,23,20,13.181818181818182,0,10,14,18,14,11.642857142857142,0,8.9,1.4,3.51,Graduate,0
2503,2,12,1,12,1,1,1,3,1,6,6,0,0,0,1,0,1,34,0,0,7,7,6,12.513333333333334,0,0,8,9,7,13.071428571428571,0,12.4,0.5,1.79,Graduate,0
2504,1,9,3,16,1,1,1,23,27,10,6,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,1
2506,1,1,1,13,1,1,1,13,14,5,10,1,0,0,1,0,0,18,0,0,7,9,7,11.155555555555557,0,0,8,10,8,11.425,0,12.7,3.7,-1.7,Graduate,0
2507,1,12,1,3,0,1,1,23,27,10,8,0,0,0,1,1,1,37,0,1,7,9,6,11.857142857142858,0,1,6,7,5,12.0,0,13.9,-0.3,0.79,Graduate,0
2508,1,8,1,2,1,1,1,13,28,10,8,0,0,0,1,1,1,23,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,0
2512,1,8,4,12,1,1,1,3,3,3,3,1,0,0,1,0,0,19,0,0,7,8,7,13.198571428571428,0,0,8,8,8,13.0625,0,11.1,0.6,2.02,Graduate,0
2513,1,5,2,6,1,1,9,13,1,5,10,0,0,0,1,0,0,18,1,0,6,10,6,13.5,0,0,6,12,6,12.0,0,12.4,0.5,1.79,Graduate,0
2516,1,8,1,5,1,1,1,1,1,2,6,0,0,0,1,0,1,22,0,0,6,7,6,12.166666666666666,0,0,6,9,4,12.0,0,9.4,-0.8,-3.12,Graduate,0
2519,1,1,3,15,1,1,1,23,28,6,6,1,0,0,1,0,1,18,0,0,6,7,6,12.285714285714286,0,0,6,6,6,13.5,0,8.9,1.4,3.51,Graduate,0
2520,1,1,6,11,1,1,1,23,27,6,8,1,0,0,1,0,1,18,0,0,6,7,6,13.0,0,0,6,6,6,13.0,0,12.4,0.5,1.79,Graduate,0
2524,1,8,4,10,1,1,1,1,14,10,6,1,0,0,1,0,1,19,0,0,6,12,6,11.666666666666666,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Dropout,1
2525,1,1,2,6,1,1,1,3,1,5,8,1,0,0,1,0,0,18,0,0,6,13,6,13.153846153846152,0,0,6,12,3,11.0,0,15.5,2.8,-4.06,Graduate,0
2526,1,1,4,5,1,1,1,1,1,10,8,1,0,0,1,0,1,18,0,0,6,6,6,14.5,0,0,6,6,6,12.833333333333334,0,12.4,0.5,1.79,Dropout,1
2528,1,8,2,15,1,1,1,3,28,3,7,1,0,0,1,0,0,18,0,0,6,6,6,15.166666666666666,0,0,6,7,6,14.285714285714286,0,12.4,0.5,1.79,Graduate,0
2529,1,8,1,9,1,1,1,13,28,5,9,0,0,0,1,0,1,18,0,0,5,5,5,11.6,0,0,5,12,4,12.625,0,10.8,1.4,1.74,Graduate,0
2531,1,15,1,4,1,14,1,22,28,10,7,0,0,0,1,0,1,20,0,0,6,8,6,12.625,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,Graduate,0
2532,1,7,2,10,1,1,1,23,27,4,6,1,0,0,1,0,1,19,0,0,6,14,3,12.666666666666666,0,0,6,7,6,11.0,0,9.4,-0.8,-3.12,Graduate,0
2534,1,1,1,10,1,1,1,23,28,9,8,1,0,0,1,0,1,19,0,0,6,7,6,11.857142857142858,0,0,6,8,6,13.142857142857142,0,12.4,0.5,1.79,Graduate,0
2537,1,1,1,14,1,1,1,13,14,8,8,0,0,0,1,0,0,19,0,0,6,7,6,14.714285714285714,0,0,6,6,6,15.833333333333334,0,12.4,0.5,1.79,Graduate,0
2540,1,4,1,9,1,3,1,1,29,5,8,0,0,0,1,0,0,33,0,2,5,9,2,14.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout,1
2542,1,8,2,13,1,1,1,1,1,10,10,0,0,0,1,0,1,18,0,0,7,7,7,13.428571428571429,0,0,8,8,8,14.75,0,15.5,2.8,-4.06,Graduate,0
2545,1,1,3,15,1,1,1,3,1,3,9,1,0,0,1,0,0,18,0,0,6,6,6,16.0,0,0,6,7,6,14.333333333333334,0,12.4,0.5,1.79,Graduate,0
2546,1,1,1,10,1,1,1,13,14,10,6,1,0,0,1,0,0,20,0,0,6,6,6,13.833333333333334,0,0,6,6,6,11.833333333333334,0,10.8,1.4,1.74,Graduate,0
2547,1,1,5,12,1,1,1,13,27,8,8,1,0,0,1,0,0,19,0,0,8,9,8,13.2325,1,0,8,9,8,13.2325,1,9.4,-0.8,-3.12,Graduate,0
2548,1,1,2,15,1,1,1,13,14,10,10,1,0,0,1,1,1,18,0,0,6,6,6,14.0,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,Graduate,0
2549,1,8,2,11,1,1,1,1,2,6,4,1,0,1,1,1,1,19,0,0,6,14,2,10.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,1
2550,1,14,1,3,0,1,9,22,27,10,10,1,0,0,1,0,0,25,1,8,16,16,15,13.333333333333334,0,11,13,13,11,12.272727272727272,0,13.9,-0.3,0.79,Graduate,0
2552,1,1,1,3,0,1,1,23,27,6,6,0,0,0,1,0,0,19,0,0,6,6,6,12.5,0,0,6,6,6,11.5,0,12.7,3.7,-1.7,Graduate,0
2553,1,8,1,17,0,1,1,19,24,1,1,1,0,1,1,1,0,33,0,0,5,8,2,10.5,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1
2556,1,6,1,9,1,1,12,1,1,3,4,0,0,0,1,0,0,19,1,0,5,10,4,12.0,0,0,5,6,5,11.4,0,11.1,0.6,2.02,Graduate,0
2559,1,1,1,15,1,1,1,13,1,6,11,1,0,0,1,0,0,18,0,0,6,6,6,14.0,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Dropout,1
2560,1,8,5,16,1,1,1,3,14,3,8,1,0,0,1,0,0,18,0,0,6,7,6,13.5,0,0,6,8,5,12.6,0,7.6,2.6,0.32,Graduate,0
2561,1,1,3,12,1,1,1,13,27,8,8,1,0,0,1,0,0,18,0,0,8,8,8,13.07375,0,0,8,8,8,13.07375,0,9.4,-0.8,-3.12,Graduate,0
2562,2,12,1,12,1,12,1,23,28,3,11,0,0,0,1,0,0,37,0,0,7,9,2,10.75,0,0,7,9,0,0.0,0,16.2,0.3,-0.92,Dropout,1
2565,1,6,1,10,1,1,12,13,14,10,7,0,0,0,1,1,0,21,1,0,6,7,6,12.333333333333334,0,0,6,7,6,13.428571428571429,0,11.1,0.6,2.02,Graduate,0
2566,1,8,1,12,1,1,1,23,1,6,5,0,0,0,1,0,1,18,0,0,7,7,7,13.464285714285714,0,0,8,9,8,14.788888888888888,0,12.4,0.5,1.79,Graduate,0
2569,1,1,2,15,1,1,1,13,1,4,10,1,0,0,1,0,1,18,0,0,6,6,6,13.666666666666666,0,0,6,6,6,14.666666666666666,0,16.2,0.3,-0.92,Graduate,0
2571,1,1,1,12,1,1,1,23,28,10,10,1,0,0,1,0,0,31,0,0,7,9,7,15.46875,0,0,8,8,8,16.3875,0,11.1,0.6,2.02,Graduate,0
2572,1,1,1,10,1,1,1,1,1,5,11,0,0,1,1,0,0,23,0,0,6,8,6,12.625,0,0,6,6,6,14.166666666666666,0,12.7,3.7,-1.7,Graduate,0
2573,1,1,4,12,1,1,1,22,14,10,10,1,0,0,1,0,0,19,0,0,7,7,6,14.983333333333334,0,0,7,7,6,14.983333333333334,0,7.6,2.6,0.32,Graduate,0
2574,1,7,3,15,1,1,1,22,28,5,10,1,0,0,1,0,1,20,0,0,6,6,6,15.0,0,0,6,6,6,13.0,0,11.1,0.6,2.02,Graduate,0
2575,2,12,1,3,0,1,1,22,27,8,6,0,0,0,1,0,0,40,0,5,9,9,9,15.88888888888889,0,3,7,7,7,14.142857142857142,0,12.7,3.7,-1.7,Graduate,0
2577,1,1,4,11,1,1,1,22,27,10,8,1,0,0,1,0,0,24,0,0,6,14,2,10.5,0,0,6,11,1,10.0,0,10.8,1.4,1.74,Dropout,1
2579,1,1,1,10,1,1,1,22,27,10,10,0,0,0,1,0,0,18,0,0,6,6,6,13.0,0,0,6,6,6,12.833333333333334,0,10.8,1.4,1.74,Graduate,0
2580,1,1,1,10,1,1,1,13,27,5,8,1,0,0,1,0,1,18,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.0,0,10.8,1.4,1.74,Graduate,0
2581,1,12,1,4,1,1,1,23,28,5,8,1,0,0,0,0,0,27,0,0,6,8,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,1
2584,1,1,1,16,1,1,1,13,10,10,5,1,0,0,1,0,0,19,0,0,6,6,6,14.166666666666666,0,0,6,7,6,13.666666666666666,0,7.6,2.6,0.32,Graduate,0
2585,1,8,2,3,0,1,1,22,24,1,1,1,0,0,1,0,0,19,0,0,6,8,5,12.2,0,0,6,7,6,12.0,0,7.6,2.6,0.32,Graduate,0
2590,1,12,1,4,1,1,1,13,14,10,10,0,0,0,1,0,0,30,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,1
2593,1,12,1,13,1,1,1,13,14,5,6,0,0,0,1,0,0,26,0,0,7,12,6,12.166666666666666,0,0,8,8,8,11.675,0,13.9,-0.3,0.79,Dropout,1
2595,1,8,1,5,1,1,1,13,27,6,10,0,0,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,12.166666666666666,0,16.2,0.3,-0.92,Graduate,0
2596,1,1,1,5,1,1,1,1,27,6,10,1,0,1,1,0,0,21,0,0,6,9,5,11.4,0,0,6,8,5,12.2,0,12.7,3.7,-1.7,Dropout,1
2597,1,14,1,2,1,1,1,13,28,10,10,0,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout,1
2600,1,8,3,16,1,1,1,22,27,6,10,1,1,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,8,5,12.8,0,12.7,3.7,-1.7,Dropout,1
2602,1,1,3,10,1,1,1,23,14,6,9,1,0,0,1,0,0,19,0,0,6,7,6,12.285714285714286,0,0,6,7,6,12.833333333333334,0,12.4,0.5,1.79,Graduate,0
2605,2,15,1,6,1,14,1,22,27,30,43,0,0,0,1,0,0,27,0,0,5,12,3,14.0,2,0,5,8,5,12.0,1,9.4,-0.8,-3.12,Graduate,0
2608,1,8,4,11,1,1,1,23,28,6,6,1,0,0,1,0,0,20,0,0,6,6,6,11.0,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,Graduate,0
2609,2,14,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,34,0,3,8,9,3,11.0,0,2,7,7,2,10.0,0,9.4,-0.8,-3.12,Dropout,1
2610,1,8,2,12,1,1,1,1,28,6,9,1,0,0,1,0,0,18,0,0,7,9,6,12.385714285714286,0,0,8,9,8,13.755555555555556,0,13.9,-0.3,0.79,Graduate,0
2611,1,8,2,15,1,1,1,1,1,6,6,1,0,0,1,1,0,20,0,0,6,12,4,14.75,0,0,6,7,4,12.25,0,9.4,-0.8,-3.12,Graduate,0
